Id;Description;Metier_Reel;Metier_Predit;Pred_Correct
4337; known for infusing multiple genres of music within a single composition this tacomabased artist takes the listener on an aural journey not only across the planet but throughout time as well bell has been reviewed by reneby4ucom mitngorg and 901 fm kups the sound he also been featured on 969 wour northwest public radio and the rome sentinel a new yorkbased newspaper log in to comment;25;25;1
4444; his extensive film and tv compositions have received many awards and he has won four bafta awards for la vie en rose agatha christies poirot middlemarch and porterhouse blue and three ivor novello awards for rebecca under suspicion and firelight his scores for the big battalions wild africa cold lazarus when the whales came and winalot prime have also received nominations for bafta and ivor novello awards and his music for the martini advertising campaign heard around the world for thirty years has won three clio awards;25;25;1
4909; a graduate of princeton university mfa phd coffey is currently an associate professor at the university of virginia where he teaches courses in composition music technologies critical theory and pop;25;19;0
4962; he has recorded extensively and is the author of the listening book the musical life and harmonic experience tonal harmony from its natural origin to its modern expression books  audio;25;19;0
5515; although patricks passion for guitar performance started at an early age his interest in composition began to emerge as an adolescent in the form of songwriting as a guitarist in various bands throughout his young life patrick performed an eclectic variety of styles mostly classic rock pop blues progressive rock etc and could often be found taking on the principal songwriting responsibilities writing guitarcentric songs in the style of the who led zeppelin and van halen;25;25;1
5749; originally from boston max creates lush soundscapes and terrifying dystopias using primarily his voice and electronic processors he currently studies composition improvisation and synthesis at the conservatory of music at brooklyn college where he has recently premiered his latest intermedia chamber piece for piano improvised dance and projected video art above all else maxs main goal with his music is to have his audience empathize with his sound on a physical level from north indian raga improvisations to sm themed performance art pieces max is a performer to be reckoned with as he puts it this is music to sweat to;25;25;1
5930; his music for film theatre and the concert hall has been performed internationally and recently his works have been performed by the australian string quartet and the tasmanian symphony orchestra he studied at the royal northern college of music and has lectured in singapore and australia currently daniel is completing his phd at the university of western australia dave paterson composer;25;25;1
6238; he left to form his own music production company soule media in 2000 now called artistry entertainment through the company soule has Ð´Ð¶ÐµÑÑÐ¸ Ð´Ð¶ÐµÐ¹Ð½ Ð´Ð¶ÐµÐ¹Ð½  Ð¾Ð´Ð½Ð° Ð¸Ð· ÑÐ°Ð¼Ñ‹Ñ… Ð·Ð½Ð°Ð¼ÐµÐ½Ð¸Ñ‚Ñ‹Ñ… Ð¿Ð¾Ñ€Ð½Ð¾Ð°ÐºÑ‚Ñ€Ð¸Ñ Ð¸ Ñ…Ð¾Ñ‚Ñ Ð¾Ð½Ð° Ð½Ðµ Ð²Ð¸Ð´Ð¸Ñ‚ ÑÐ¼Ñ‹ÑÐ»Ð° ÑÐ¿Ð¸ÑÐ¾Ðº ÐºÐ½Ð¸Ð³ Ð¾Ñ‚ÑÐ¾Ñ€Ñ‚Ð¸Ñ€Ð¾Ð²Ð°Ð½Ð½Ñ‹Ñ… Ð¿Ð¾ Ð½Ð°Ð·Ð²Ð°Ð½Ð¸ÑŽ Ð¿ÐµÑ€Ð²Ð°Ñ Ð±ÑƒÐºÐ²Ð° pentatonix pentatonix  Ð¾ÑÐ½Ð¾Ð²Ð½Ð°Ñ Ð¸Ð½Ñ„Ð¾Ñ€Ð¼Ð°Ñ†Ð¸Ñ Ð¶Ð°Ð½Ñ€ Ð° ÐºÐ°Ð¿ÐµÐ»Ð»Ð° Ð¿Ð¾Ð¿ ÑÐ¾ÑƒÐ» Ð³Ð¾Ð´Ñ‹ 2011  Ð½Ð°ÑÑ‚ Ð²Ñ€ÐµÐ¼Ñ best known as a versatile composer of orchestral video game music jeremy soule was drawn to the industry just as technology was beginning to offer more Ð´Ð¶ÐµÑ€ÐµÐ¼Ð¸ ÑÐ¾ÑƒÐ» ÐµÐ³Ð¾ Ð¼ÑƒÐ·Ñ‹ÐºÑƒ Ð¼Ð¾Ð¶Ð½Ð¾ ÑƒÑÐ»Ñ‹ÑˆÐ°Ñ‚ÑŒ Ð² Ñ‚Ð°ÐºÐ¸Ñ… Ð¸Ð³Ñ€Ð°Ñ… ÐºÐ°Ðº icewind dale neverwinter nights dungeon siege Ð³Ð´Ð·  Ð°Ð½Ð³Ð»Ð¸Ð¹ÑÐºÐ¸Ð¹ ÑÐ·Ñ‹Ðº ÑƒÑ‡ÐµÐ±Ð½Ð¸Ðº Ð´Ð»Ñ 9 ÐºÐ»Ð°ÑÑÐ° Ð²Ð¿ ÐºÑƒÐ·Ð¾Ð²Ð»ÐµÐ² Ð½Ð¼ Ð»Ð°Ð¿Ð° ÑÑˆ Ð¿ÐµÑ€ÐµÐ³ÑƒÐ´Ð¾Ð²Ð° ost up Ð¾ÑÑ‚Ð°Ð¿  Ñ€Ð°Ð·Ð´ÐµÐ½ÑŒ ÑÐ²Ð¾ÑŽ Ð¼ÑƒÐ·Ñ‹ÐºÑƒ carla s dreams  sub pielea mea midi culture remix burak yeter  tuesday ftdanelle sandoval;25;25;1
6737; his songs are real poems and his lyrics are very intelligent and refined he is very sensitive and plays with words in a unimaginable way he still surprises his fans till now with new intelligent songs and albuns besides being a musician he also writes books and plays always well received by media tati brazil  04 january 2009;25;15;0
6878; he is the cofounder of death ambient with ikue mori  fred frith his other groups as a leader are green zone with otomo yoshihide  uemura masahiro and omni wtih nakamura toshimaru  akiyama tetsuji his compositions include solo piece turbulent zone for electric bass with prime number tuning and tremolo of joy for his band with charles burnham briggan krauss ed tomney  calvin weston besides his own projects kato collaborates with nicolas collins james fei akamatsu masayuki and ursula scherrer as a bassist he has worked with eyvind kang zeena parkins marc ribot michael schumacher and john zorn among many others he is also a member of analog synthesizer collective analogos at diapason gallery;25;20;0
7119; his latest composition night and dawn was commissioned for the royal concertgebouw orchestra brass ensemble in commemoration of the 60th anniversary of the liberation of the netherlands the world premiere was just performed in chicagos orchestra hall on may 3 by a special onetime collaboration of the rco and chicago symphony orchestra brass;25;25;1
7125; all of his music even a dark slow work such as the first symphony features a striking level of tension hes also been lucky in that his music has received a good deal of attention on disc both the first symphony and iscariot have been recorded previously the former by zinman on nonesuch later louisville first edition the latter by marin alsop on rca however both of those discs seem to have vanished at least for now and so its particularly nice to see excellent new recordings available from a label that stands by its product over the long term the first symphony nominally cast as an adagio lasting nearly half an hour and;25;25;1
7173; he is a 2009 recipient of the american theatre wing jonathan larson grant 2007 frederick lowe award 2005 ascap max dreyfus award he also an accomplished studio vocalist and voice over performer film credits  intercession dir davey fisher 2011 going down dir ryan hamelin 2011 a vikingsaga 2008 best original score  first take film festival theatre credits include garage band with ken davenport and sarah salzburg world premier george street playhouse october 2013tinyard hill with tommy newman theatreworks  silicon valley red mountain theatre human race theatre goodspeed namt 2007 band geeks with newman gaby alter and gordon greenberg goodspeed musicals 2010 namt 2009 the jokers game with louis st louis and jim racheff he can be found on the web at wwwmarkallenmusiccom blair joscelyne;25;19;0
7449; his scores include the william friedkin directed the hunted and the 2005 supernatural action film constantine he is also signed with sony music as a songwriter he recently scored the films the fast and the furious tokyo drift bug by william friedkin and the nicolas cage starrer bangkok dangerous for a 2008 release his recent films include the action thriller war starring jet li  jason statham aliens vs predator requiem which was released by 20th century fox on christmas day 2007 and the sylvester stallone directed rambo which was released on january 26 2008 he will be composing the musical score for the upcoming live action adaptation of dragonball which is to be released april 8 2009more on wikipedia;25;25;1
7701; recent performances include hbos aspen comedy festival cbss comedy night school and es talk soup starting comedy at an early age patrick has developed into a veteran of the road patricks comedy is fresh  original through characters impressions and reallife situations patrick tells energized stories about being in the military growing up a younger brother  why irish dont trash talk patrick is a hilarious comedian with versatility  depth his comedy has earned him a reputation as a talented comic with a bright future from club owners and audiences alike;25;12;0
7718; jonn serries visionary compositional skills have revolutionized todays contemporary electronic music he creates a unique approach by combining the timeless depths of space with spiritual musical vision spanning the universe;25;25;1
7918; not only has he composed many significant pieces but he has also written extensively on the topic of what he terms sonic art and contributed to the design and implementation of many software tools used in the creation of digital musicwisharts compositional interests deal mainly with the human voice this is most evident in his vox cycle tongues of fire globalalia two women and american triptych he is also well known as an improvisor of extended vocal techniques a clip from a video piece by steina vasulka based on one of these improvisations can be seen here;25;25;1
7942; the former music allied him with fellow eastern european modernists ligeti and lutoslawski appeared in the visionary films of stanley kubrick and david lynch and no doubt led to his recent interview in techno website resident advisor later works reject the overt political stance and explosive sound worlds in favour of tonal simplicity no doubt leading to wider popular appeal but losing the excitement and violence of those earlier pieces however as this disc demonstrates the two worlds arent as distinct as they may at first seem;25;25;1
8155; since the late 1980s he has written music for the likes of opus 20 meditatio 1989 het trio distant skies mountains and shadows 1992 the hilliard ensemble o ignis spiritus 1993 the apollo saxophone quartet wrestling with angels 1993 the bbc philharmonic orchestra upon the edge of autumn 1994 evelyn glennie concerto nekyia 1995 the goldberg ensemble hidden streams 1995 fretwork afterwords 1999 virelai with how sad steps o moon 2000 jacob heringman black sun 2001 gothic voices powered by joy 2002 matthew wadsworth mirare 2002 catherine king and jacob heringman eye of heart 2002 alison wells and ian mitchell pirate things 2006 and many others;25;25;1
8843; gilreath has written theme underscore and broadcast advertising music for a wide range of clients that include nbc cbs cartoon network espn american airlines and many others his music has been used multiple times for the olympic games broadcasts on nbc and several pga tournaments on nbc he scored the feature film no retreat no surrender starring jean claude van damme knights of the city starring curtis mayfield and making contact directed by roland emmerich independence dayshow more;25;25;1
9519; he is currently a participant composer in the new york youth symphonys making score program with an upcoming performance at symphony space nyc and reading by the american composers orchestra past honors include a fulbright fellowship to belgrade serbia and multiple scholarships and awards from bard college at simons rock where he graduated with his ba magna cum laude at the age of nineteen additional studies at the belgrade faculty of music and juilliard he attended the 2011 highscore festival in pavia italy where his string quartet balkan was premiered by quartetto indaco his teachers have included tatjana miloÅ¡eviÄ‡ mijanoviÄ‡ larry wallach and conrad cummings;25;25;1
9548; her music has been described as exquisite gramophone strange and beautiful boston globe glacially majestic rtÃ© ten with an exciting body of work that marks her out as a leading figure in the younger generation of irish composers working in the medium journal of music her work has been performed by the bbc symphony orchestra dresden sinfoniker orchestra fidelio trio irish chamber orchestra and at international festivals including bang on a can at massmoca gaudeamus music week amsterdam and seoul international computer music festival she studied music at university college cork and music and media technologies at trinity college dublin she holds a phd in composition from trinity college where she also lectures and was rtÃ© lyric fm composer in residence 201113;25;25;1
9566; he has worked and performed with many experimental artists of like mind in the areas of film dance theatre and sound poetry and continues to create compositions for new music chamber performance ensembles bill is currently working on a score for chamber orchestra as well as performing electroacoustic improvisations;25;25;1
9880; his music has been used for film theatre productions and interactive media and draws on a diverse range of influences accrued during his 18 years as a drummer and percussionist his work as a percussionist has taken him to many prestigious venues across the uk including the royal albert hall the millennium dome and most recently the olympic stadium where he performed in the london 2012 olympic opening ceremony as one of the pandemonium drummers simon has a particular fascination with rhythm that is as evident in his work as his passion for imagery and storytelling;25;20;0
29; not that hes unprepared to face any judge or jury he might come up against he goes through as many barrels of midnight oil as anyone on the chicago bar but sipping black coffee last week at a cafÃ© across from the state of illinois building where he works as special counsel for illinois house speaker michael madigan ellis looks exhausted best known for successfully prosecuting gov rod blagojevich in his senate impeachment trial in early 2009 ellis has spent the past few weeks working on legal briefs for theus supreme court defending the states redistricting plan in may he slogged through another complex case involving medicaid financing;26;26;1
43; the firms practice focuses on issues related to bankruptcy business law and manufactured housing including community subpision prepurchase diligence and analysis as well as advising community owners on operational financial and enforcement issues the firm also represents manufactured home dealers in a wide range of issues david l gibbs is admitted to the federal courts for the central and southern district of california and also holds a california real estate brokers license a manufactured home dealers license and a contractors license the firm continues to offer a wide range of real estate and business related services as it has done for 34 years from its offices in san clemente mr gibbs can be reached at 949 4923350;26;26;1
75; the americanborn daughter of kenyanindian immigrants kulsum lives and works at the intersections of gender culture immigration poverty and antiviolence efforts for eight years she has coordinated the legal assistance foundations project sos safety through outreach and services a project dedicated to empowering immigrant women through education outreach holistic services and legal representation she has trained thousands of advocates on cultural competency immigration remedies and family law issues for immigrant women most importantly she worked closely with women and children from over 60 countries on their religious legal and cultural rights;26;26;1
116; she is a native of pikeville kentucky and a graduate of centre college and the university of kentucky college of law ms kochs practice focuses primarily on family law employment law criminal law and civil litigation ms koch has served in numerous public service roles including representation for fayette county bar association domestic violence pro bono advocacy program she is actively involved in various organizations and committees including the board of directors for court appointed special advocates casa young professional committee of lexington public library foundation fayette county and kentucky bar associations and centre college alumni association categories employee contracts employment law national labor relations act;26;26;1
160; he is a partner and member of the firms intellectual property litigation and business litigation  dispute resolution practices and the energy industry team mr arntsen represents and counsels clients in patent trademark and copyright protection and enforcement actions energy and land use litigation and general commercial matters mr arntsen has successfully represented clients in over 40 trials most to a jury and has obtained preliminary injunctive or dispositive relief for his clients in scores of other cases he is listed in the best lawyers in america in the areas of intellectual property litigation patent litigation landuse litigation eminent domain law and commercial litigation and has been peer review rated as av preeminent the highest performance rating in martindalehubbells peer review rating system;26;26;1
185; in 2010 mr friedman who authors three blogs of his own parlayed his passion for technology and his business legal and marketing savvy into the creation of the friedman group llc brad has put together a group of highly skilled people to work with attorneys cpas financial services providers small businesses and other professionals to enhance their online presence and to engage clients prospects and referral sources through the power of inbound and social media marketing with the goals of generating leads and revenue the friedman group helps professionals use social media in an ethical professional manner that reflects their professional image brad helps professionals understand inbound marketing and social networks hold incredible opportunities to increase connections to colleagues grow revenue expand their voice in the community and more easily reach out to clients and prospects;26;26;1
262; he currently serves on the boards of the united way of northwest connecticut and of the northwest connecticut chamber education foundation past public service positions include chair of the government relations committee of the northwest ct chamber of commerce chair of the norfolk planning  zoning commission president of the northwest center for family service and mental health and member of the board of the northwest connecticut economic development corporation bill has a broad knowledge of the people of the district and the issues they face he also has a proven ability to work with people of all political stripes to get things done;26;19;0
310; he engages in pro bono work with verizon and streetlaw inc aimed at encouraging high schoolers to pursue college and post graduate degrees and is an active volunteer for churchrelated organizations that assist communities in virginia and metropolitan washington areas with shelter food and clothing;26;26;1
360; he has represented and counseled commercial clients in a wide range of industries including aviation defense security firearms shipping trucking construction lending manufacturing and gaming mr kuntz has deep experience working on both sides of very large fraud cases he has successfully handled all manner of business disputes  including fraud torts contract claims class actions and product liability  at every stage from presuit negotiations through discovery trials in state and federal trial courts and to appeal he is admitted to practice in all courts of florida the united states district courts for the southern and middle districts of florida and the eleventh us circuit court of appeals mr kuntz is a summa cum laude graduate of the university of miami school of law and teaches professional responsibility;26;26;1
465; her work involves two primary areas the first is export distribution which involves all aspects of commercial distribution business to the middle east asia pacific africa caribbean and central america in this capacity she counsels clients on franchise and distributor agreements and disputes finance corporate governance litigation marketing product homologation and public relations;26;26;1
487; he analyzes negotiates and drafts entertainment contracts and consults for other attorneys on ip and business issues he has been widely quoted in in the news media including the new york times washington post forbes and publishers weekly before becoming an attorney he was publicity director of the simon  schuster reference group  prentice hall press before forming his firm he was an ip associate with cowan liebowitz  prior he worked in tv syndication and legal affairs at viacom a graduate of benjamin n cardozo law school he is a member of the ny and nj bars he sits on the advisory board of the beacon press americas oldest indie press and is counsel to the independent book publishers association he is an adjunct professor at nyu a frequent lecturer he is coauthor of the copyright permission  libel handbook contact jassincopylawcom 2123544442;26;26;1
542; before joining patton boggs mr varma was a name partner at a general practice law firm based in washington dc where his focus was public policy and class action litigation;26;26;1
576; he is a fourthgeneration cottage owner and regularly presents seminars around michigan on how to keep a cottage in the family products by this author saving the family cottage;26;6;0
587; he practices in the area of labor and employment education and health care law jon is a member of the board of the education law association president of the board of the capitol west academy and a member of the board of st aemilianlakeside inc when not practicing law jon enjoys traveling golf and cooking jon has been a member of the madison club since 1987 and a member of the clubs finance committee since 2008 jon and his wife lori have three grown children;26;26;1
628; kim previously worked as an attorney investigator on microsofts employment relations investigations team erit prior to joining microsoft kim was the employee relations manager at seattle city light and a litigation shareholder with the seattle law firm formerly known as stafford frey cooper during her 12 years at the law firm kims practice focused on employment law and she litigated hundreds of civil matters kim occasionally serves as judge pro tem in king county district court;26;26;1
645; it seemed clear too  both from normans presentation and from testimonials paid him by various democratic luminaries and activists  that his appeal could be wide enough to transcend factional differences;26;3;0
653; he recently was selected as a finalist in tiferet journals 2012 poetry contest and joes poems have also appeared in philadelphia poets apiary the new purlieu review and adanna literary journal joe has read his work at venues across the philadelphia area including as a featured reader at the moveable beats reading series in center city the philadelphia poets ethnic voices series and at the manayunkroxborough arts center inaugural ekphrastic poetry exhibit;26;15;0
676; he is an advocate of personal and financial freedom and civil liberties at howtovanishcom he offers tips on how people can control the amount of private personal information that is available to the public he is the author of the upcoming book how to vanish which is a complete guide to protecting personal and financial privacy and will be released shortly;26;22;0
739; he specializes in employmentbased immigration and worksite enforcement a graduate of the university of houston law center jd and the university of michigan ba mr tsai has spoken to numerous organizations on the topic of worksite enforcement and has appeared before the utah state legislature to discuss immigration bills on worksite enforcement;26;26;1
978; she handles all matters of business and commercial litigation for a variety of clients including longterm care facilities she can be reached at ddietrichtuckerlawcom or 4125945605;26;26;1
990; one of his associates is a motorcycle rider and club member therefore his firm is versed on the special legal issues that motorcyclists face when he learned about the incident and that it involved a club member that had a prior felony mr becker said a felon who is not on parole or probation has the same right to be free from unreasonable search or seizure as anyone else as for metros orders to leave nevada becker said no police officer has the lawful right or authority to order anyone to leave the state of nevada or any other state nor to threaten individuals with arrest upon reentry of the state in short mr becker advises to be courteous without waving rights do not consent to any search remain silent take names and lawyerup;26;26;1
1032; additionally he is an adjunct faculty member at seattle university where he teaches copyright law previously benjamin was a litigator with the law firm irell  manella llp in los angeles where he focused on entertainment and hightech litigation before joining irell he clerked on the ninth circuit court of appeals for the hon diarmuid f oscannlain benjamin graduated with honors and order of the coif from the university of chicagomay 2011;26;26;1
1063; he apparently believes that a supplement being made by metabolic and sold by gnc stemulite is bad stuff to that end he sent demand letters to metabolic and gnc in nevada and pennsylvania respectively accusing them of violating the california consumer legal remedies act by way of false advertising and threatening to sue them presumably in california if they did not stop their allegedly evil ways and agree to an injunction to that effect;26;26;1
1071; his other novels include dead mans rule romantic times top pick blood brothers 4 stars romantic times and the davis detective mysteries for young adults rick holds law degrees from the university of oslo and the university of notre dame where he graduated with honors in addition to his novels he is a contributing author on two legal treatises published by the american bar association rick lives with his wife in the san francisco area visit him on the web at wwwrickackercom;26;26;1
1074; he used to work for law firm winston  strawn but now has his own new york studio where he creates lego sculptures that go for 14000 apiece while his law career is uncertain his art career is perhaps telling on his legal opinions the following qa session is loosely based on sawayas faq page from his website wwwbrickartistcom and modified to how he might answer questions as an attorney;26;26;1
1096; after graduating from pace law school where she earned an llm in environmental law stephanie worked for several nonprofit organizations in washington dc and new york she currently works for the new york environmental law and justice project a nonprofit organization that represents local communities that are particularly affected by toxic pollutants whether from indoor or outdoor sources privatization of public spaces land and water contamination and many other environmental justice issues in 2008 stephanie was part of a womens delegation that met with native women in the south west to witness the struggles faced by native peoples and to assist them on a probono basis for any legal work they need as a public interest attorney stephanie strives to always examine the human right aspect of each legal issue she is confronted to in order to bring equal opportunities to members of a community;26;26;1
1185; a member of the firms bankruptcy  business reorganizations business litigation  dispute resolution and construction practices he represents business clients in commercial;26;26;1
1187; ms joyer concentrates her practice in elder law including estate planning probate guardianship and conservatorship she is a member of the minnesota state and hennepin county bar associations she is on the advisory board for the center for elder justice  policy is a member of the state bar elder law governing council and strategic planning committee the medical assistance committee and the hennepin county delivery of legal services committee ms joyer is a longtime member of magic the minnesota association for guardianship and conservatorship she is a 1989 cum laude graduate of william mitchell college of law;26;26;1
1241; he has been involved in cases where respondent has been the opposing counsel he has frequently observed respondent in court and he and respondent have referred cases to each other tr 18690 lawrence opined that respondent has a good reputation for honoring the rules of professional conduct tr 190 he is aware of respondents prior discipline and the pending allegations and those facts do not change his opinion of respondent tr 19192 page 10;26;26;1
1242; he has known respondent for 10 or 15 years and had cases with him as opposing counsel kahn has found respondent to be honest in those cases but he was unaware of respondents reputation for honesty in the legal community tr 31633 prior discipline;26;26;1
1289; sarah has over seven years experience working in immigration law her practice focuses on employmentbased immigration including nonimmigrant and immigrant benefits consular processing and corporate compliance her clients include private individuals major corporations and startup companies a large part of sarahs practice focuses on representing the medical sector including universities hospitals clinics research institutions and foreign medical professionals sarah currently serves on ailas nebraska service center liaison committee and she is the immediate past chair of the minnesotadakota chapter of aila sarah was recognized as one of minnesota lawyers 2010 up and coming attorneys;26;26;1
1401; recently retired he splits his time among homes in ketchum id lake oswego or and santa barbara ca in his early career he served as an assistant us attorney and as general counsel of the california air resources board;26;26;1
1410; he has been practicing law for 10 years after graduating from wake forest university law school in 2001 joshua has recently served as a magistrate in the warren county juvenileprobate court for four years;26;26;1
1412; she regularly counsels health care providers on health care laws such as hipaa the stark regulations the antikickback statute and the antimarkup rule she also regularly defends providers in third party payor audits including medicare rac audits for more information on wachler  associates please see wachlercom;26;14;0
1573; district courts and us courts of appeals he is admitted to practice in the courts of the state of new york  the united states district court for the western district of new york the united states court of appeals for the second circuit and is a member of the american immigration lawyers association aila nextimmigration lawyers in nearby citiessyracuseciceromanliuseast syracusefayettevillejamesvilleimmigration lawyers in nearby countiesonondaga countymadison countyoswego county;26;26;1
1598; she has extensive experience in the development and use of technology in a business setting and selectively applies those that can improve service to clients and increase the enjoyment and productivity of the practice of law she is cochair of the law society of upper canadas solo and small firm conference and expo natalie sanna is a oncepracticing attorney currently working as a law clerk for neff law office pc she assists in the areas of wills powers of attorney trusts and estate planning following the births of her children a paperless office has allowed her to continue working in the legal profession as she is able to work entirely from home back to top;26;26;1
1653; she is dedicated to serving the needs of the elderly and their families nationwide abrams berger provides guidance and counseling in the areas of estate planning and guardianship life care planning estate and trust administration medicaid planning and qualification asset protection and probate for more information call 1 866 9300900 or visit wwwabramsbergercom;26;26;1
1750; mr cunningham is licensed in the states of oklahoma and texas after growing up in tulsa mr cunningham moved to arkansas where he received his undergraduate degree in accounting from harding university in searcy arkansas he then returned to oklahoma and received his juris doctor from the university of oklahoma;26;26;1
1754; he serves as president of moorestown new jerseybased htmlawyers inc a law marketing company while maintaining an active law license in pennsylvania micahs eclectic background gives him a unique perspective on the business of lawas associate counsel with the philadelphia flyers and spectacor as director of nba photos a marketing division of the national basketball association and as a mediator and arbitrator in the philadelphia municipal court micah currently serves on the lpm section council and as chair of the lpm education board he previously served in roles as chair and vice chair of the lpm practice marketing core group;26;26;1
1812; john is the leader of the financial services litigation group representing financial institutions loan servicers and debt buyerscollection companies in class action and individual cases he also represents companies and executives in intellectual property and commercial cases involving patent and trademark matters shareholderpartner disputes construction commercial contracts and real estate 2012 highlights fourth circuit affirmed summary judgment in fdcpa and tcpa case worsham v account receivables management inc  no 112390 4th cir nov 14 2012 maryland;26;26;1
1821; ms genise earned her ba from mount holyoke college and her jd from george washington university ms genise has served as an adjunct professor at the university of baltimore school of law and has participated in various panels on immigration issues;26;26;1
2035; she primarily practices elder law and supervises the benefits unit but also works on domestic violence cases on a daytoday basis soule handles housing cases benefits cases domestic relations cases bankruptcies postdivorce issues elder abuse cases nursing home transfer and discharge cases and drafting durable powers of attorney health care proxies and will codicils;26;26;1
2115; jareds interest in the creative arts began at an early age with weekly piano lessons his passion for music was sparked though when introduced to the saxophone in the fourth grade after graduating from haverford college where he majored in philosophy and german jared moved to new york city and almost immediately fell into the growing funk soul and afrobeat scene while pursuing music performance jared also expanded his involvement into the business side of entertainment most notably as a cofounder of independent digital entertainment  arts idea a digital aggregator and distributor that worked with independent artists to get their catalogs marketed and placed on digital music services such as itunes and emusic;26;25;0
2296; brooks which he founded in 2004 blawg related categories banking law  bankruptcy law  real estate  property law  9th circuit court  states  california  solo  small firm recent posts from bay area bankruptcy lawyer blog;26;26;1
2396; she hails from both coasts but currently resides in the midwest where she writes fulltime when not writing she enjoys listening to music painting designing websites and returning to old movie favorites some of which involve light sabers various applications of the force and small green men with pointy ears she is also occasionally commandeered by poodlesshow more;26;6;0
2428; he argues that there is no apparent nexus between secret or classified intelligence activities and photos which show bin ladens burial or preparation for burial he has stated also that the obama administration has not satisfactorily shown precisely how the images even the nongraphic ones would or could be reasonably expected to cause identifiable or describable exceptionally grave damage to national security which is of course the governments main objection to their release ;26;20;0
2445; he is a national rifle association certified firearms instructor and a certified pepperspray instructor he can be contacted at buckleyjpbesqcom or 239 2787700;26;26;1
2487; he says the states request is both bad health policy and unworkable  because the state already has a problem processing its medicaid paperwork workers cannot keep up with the caseload at all;26;26;1
2571; he advises a variety of international and domestic exempt organizations including friends of organizations and all forms of private foundations and public charities david also advises donors to and the governing bodies of exempt organizations he advises a number of endowed universities foundations hospitals and cultural institutions with respect to the investment of their endowments david regularly speaks and writes on topics of relevance to exempt organizations;26;19;0
2584; he is coordinator of the legal aid pro bono immigration project a partnership with the law firm hunton  williams and the law schools mortimer caplin public service center ford has previously worked as a policy analyst for the us committee for refugees and immigrants in washington dc he has also worked as a senior research associate and deputy director of bosnia projects with physicians for human rights;26;26;1
2604; he currently serves as the executive board secretary for the chicago young republicans after having been its membership director for the last two years during the 2010 political season kyle worked as a youth organizer for the kirk for senate and dold for congress campaigns a featured commentator on anything political his articles have appeared online at american thinker american spectator and pajamas media;26;6;0
2608; harris she advises the attorney general on significant legal and policy initiatives with an emphasis on consumer fraud education human trafficking and civil rights including gender and lgbt rights habig was previously a lecturer at yale law school and member of the san francisco city attorneys offices affirmative litigation team she has served as a law clerk for judge dorothy w nelson of the ninth circuit court of appeals and judge edward m chen of the northern district of california habig is a graduate of yale law school and georgetown university homeowner bill of rights implementation grant panel;26;26;1
2671; for the past decade she has represented individuals with a wide range of disabling conditions at committee on special education meetings in negotiations with school districts and other state agencies during litigation and at appellate review;26;26;1
2767; he served as microsofts general counsel and for the past year has been the president of the american bar association his main project at the aba is engaging leading lawyers judges politicians and others around the world to promote the rule of law he leads the world justice project and has developed the rule of law index measuring the strength of legal protections and the degree of corruption in the worlds legal systems strengthening environmental law is one of the goals of this effort august 18 2008;26;26;1
2854; this book provides the first scientific explanation of how the body and blood images in the shroud were formed mr antonacci has gathered evidence from every relevant source scientist or expert in the world many of whom he has known quite well for a number of years he is the founder and president of the resurrection of the shroud foundation a nonprofit corporation that has funded and facilitated a number of new and valuable scientific projects in connection with the shroud he has appeared or been featured on numerous national and local media he received a bachelor of arts degree with a major in political science and a minor in history from western illinois university he also taught evidence and criminal procedure after graduating with honors from john marshall law school in 1977;26;11;0
2857; he is also a voiceover artist oncamera actor and owner of all in one voice  a company specializing in voiceover instruction demos and business services;26;9;0
2862; she has a jd from boston university and is licensed to practice law in three states please note that the information provided here is not legal advice and does not create an attorneyclient relationship for legal advice consult with an attorney;26;26;1
2866; joseph received his jd from harvard law school and prior to joining davis wright he worked for the us department of justice and clerked for the washington state supreme court his areas of practice include erisa and employment litigation he has successfully represented clients in singleplaintiff multiplaintiff and class action cases at all stages of litigation including alternative dispute resolution dispositive motions and trial he is also the proud father of three children all of whom regularly test his oral argument skills;26;26;1
3004; she started her career at prestigious firms including irell and manella and then became assistant united states attorney criminal division specializing in civil rights ;26;26;1
3044; he is the director of the centers mental health protection and advocacy project which provides legal assistance to individuals with mental illness in state mental hospitals in massachusetts his practice concentrates in the representation of people with mental and physical disabilities in a variety of judicial and administrative forumsmr fleischner graduated from boston college law school in 1973 he has written numerous articles and is a frequent lecturer on civil commitment guardianship and other mental and physical disability law topics;26;22;0
3059; she is licensed to practice in michigan and has been admitted pro hac vice in illinois ohio and the united states court of federal claims ms paine received her ba in english and mathematics from albion college and graduated summa cum laude she received her juris doctorate from msu college of law and graduated summa cum laude;26;26;1
3135; jodi volunteers extensively in the legal and the broader community she is cochair of the state bar of californias council of state bar sections and is the immediate past chair of the public law section she also served as editor of the public law journal for two years drawing from her past experience as a daily newspaper reporter and as editor and cofounder of the national jurist a magazine for law students;26;26;1
3228; his wife margie is a surgeon theyre both altruists and philanthropists art got involved with a nonprofit that distributes prosthetic hands theyre plastic and cost less than 50 parts and labor included and perfect for the developing world theyre secured on the remainder of the amputated arm with velcro straps to allow the amputee to groom himself perform household tasks and do work he can clamp the fingers together and then release them by pulling at the wrist the hand gives the amputee a new life;26;6;0
